domain,category,confirmed,evidence,login_url,final_url
fracttal.com,none,,,https://one.fracttal.com/,https://one.fracttal.com/
frankbody.com,none,,,https://frankbody.com/login,https://frankbody.com/login
freedome.it,none,,,https://freedome.it/login,https://freedome.it/wp-login.php
frenchflorist.com,none,,,https://frenchflorist.com/login,https://www.frenchflorist.com/login/
fresho.com,none,,,https://app.fresho.com/login,https://app.fresho.com/user/session/new
friday.app,none,,,https://friday.app/login,https://friday.app/login
ftd.com,none,,,https://ftd.com/login,https://www.ftd.com/login
fulcrumapp.com,none,,,https://fulcrumapp.com/login,https://fulcrumapp.com/login
funderbeam.com,none,,,https://funderbeam.com/login,https://www.funderbeam.com/login
fundraiseup.com,generic_sso,,txt:single sign-on,https://dashboard.fundraiseup.com/,https://dashboard.fundraiseup.com/user/login
futurefields.io,none,,,https://futurefields.io/login,https://futurefields.io/wp-login.php
fyxer.ai,none,,,https://fyxer.ai/login,https://fyxer.ai/login
gadventures.com,none,,,https://gadventures.com/login,https://www.gadventures.com/login
gallea.ca,none,,,https://gallea.ca/login,https://gallea.ca/en
gameapart.com,none,,ERR:dns,,
gamerzclass.com,none,,ERR:dns,,
garajsepeti.com,none,,,https://garajsepeti.com/login,https://carvak.com/login
gated.email,none,,,,
gbhealthwatch.com,none,,,https://gbhealthwatch.com/login,https://gbhealthwatch.com/login
gem.com,none,,,https://www.gem.com/login,https://www.gem.com/login
genesisai.io,none,,,,
genobank.io,none,,,https://authentic.cafe,https://authentic.cafe/
genway.ai,none,,,https://app.genway.ai/admin,https://app.genway.ai/admin
get-carrot.com,none,,,https://get-carrot.com/login,https://app.get-carrot.com/Login?ReturnUrl=https%3A%2F%2Fapp.get-carrot.com%2Fadmin%2Flegacy%2Flogin
getatomi.com,none,,,https://learn.getatomi.com/login,https://learn.getatomi.com/login
getborderless.com,none,,,https://secure.getborderless.com/login,https://secure.getborderless.com/login
getcastle.com,none,,,https://app.getcastle.com/,https://app.getcastle.com/login
getcloudapp.com,generic_sso,,txt:SSO,https://share.zight.com/login,https://share.zight.com/login
geteppo.com,none,,,https://eppo.cloud/,https://eppo.cloud/
getgarner.com,none,,,https://app.getgarner.com/sign-in?__hstc=93956290.438012ecde9486b4c715a5c129dedcf3.1781854482490.1781854482490.1781854482490.1&__hssc=93956290.1.1781854482491&__hsfp=754f769d5c6cb91903196b3d8be0efce,https://app.getgarner.com/?__hstc=93956290.438012ecde9486b4c715a5c129dedcf3.1781854482490.1781854482490.1781854482490.1&__hssc=93956290.1.1781854482491&__hsfp=754f769d5c6cb91903196b3d8be0efce
gethomethings.com,none,,,https://gethomethings.com/customer_authentication/redirect?locale=en&region_country=GB,https://shopify.com/authentication/30142955657/login?client_id=bc414669-f4e1-47e6-a1b0-f74edd6caadf&locale=en-GB&redirect_uri=%2Fauthentication%2F30142955657%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJob21ldGhpbmdzLXN0YWdpbmcubXlzaG9waWZ5LmNvbSIsImZsYWdzIjpbXSwiZXhwIjoxNzgyNDU5Mjk4LCJuYmYiOjE3ODE4NTQ0OTh9.szLnMN4EBeYf12mUgPSN_cpdwdT-aM1K-QmvCMKuTms%26client_id%3Dbc414669-f4e1-47e6-a1b0-f74edd6caadf%26locale%3Den-GB%26nonce%3D3ceed834-41bf-44fb-b5c3-e735d7198d5d%26redirect_uri%3Dhttps%253A%252F%252Fshopify.com%252F30142955657%252Faccount%252Fcallback%26region_country%3DGB%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVmm8vkySTz8m6LpbwK9a&region_country=GB
getjones.com,none,,,https://app.getjones.com/signin/,https://app.getjones.com/signin/
getmaintainx.com,none,,,https://app.getmaintainx.com/login,https://app.getmaintainx.com/auth/login
getmojo.ai,none,,,https://getmojo.ai/login,https://getmojo.ai/login
getoctane.io,none,,,https://yakale.me/Olxtotodotcom1,https://olxsts.com/
getphyllo.com,none,,,https://getphyllo.com/login,https://www.getphyllo.com/login
getquantbase.com,none,,,http://app.getquantbase.com/sign-in,https://app.getquantbase.com/sign-in
getrenterra.com,none,,,https://app.getrenterra.com,https://app.getrenterra.com/sign-in-ba?redirect=%2F
getsetup.io,none,,,https://getsetup.io/login,https://www.getsetup.io/en-US/auth
getspruce.com,none,,,https://getspruce.com/login,https://getspruce.com/wp-login.php
getsynapse.com,none,,,https://getsynapse.com/login,https://getsynapse.com/login
gettyimages.com,none,,,https://gettyimages.com/login,https://www.gettyimages.com/bot-wall?returnUrl=%2Flogin&language=en-us
getvisitapp.com,none,,,https://web.getvisitapp.com/,https://web.getvisitapp.com/
ghost.org,none,,,https://account.ghost.org/signin/,https://account.ghost.org/signin
gigaom.com,microsoft,,btn:Microsoft,https://gigaom.com/login,https://gigaom.com/
auctelia.com,none,,,https://auctelia.com/login,https://www.auctelia.com/login
avoma.com,generic_sso,,txt:Single Sign-On,https://app.avoma.com/login,https://app.avoma.com/login
baboontothemoon.com,none,,,https://baboontothemoon.com/customer_authentication/redirect?locale=en&region_country=US,https://shopify.com/authentication/7865696313/login?client_id=c086a90c-a787-426f-93a2-e2215b5fc037&locale=en-US&redirect_uri=%2Fauthentication%2F7865696313%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJiYWJvb250b3RoZW1vb24ubXlzaG9waWZ5LmNvbSIsImZsYWdzIjpbXSwiZXhwIjoxNzgyNDUwNTY4LCJuYmYiOjE3ODE4NDU3Njh9.dv0lyy_JX-7V9BqOB-d7TYC04GlzPOP8KahhfRur6QU%26client_id%3Dc086a90c-a787-426f-93a2-e2215b5fc037%26locale%3Den-US%26nonce%3De1944624-919a-44a6-8a97-f5d3d72078dd%26redirect_uri%3Dhttps%253A%252F%252Fshopify.com%252F7865696313%252Faccount%252Fcallback%26region_country%3DUS%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVY1xCuXQr8zVBEw4aelW&region_country=US
bankly.ng,none,,,https://bankly.ng/login,https://bankly.ng/login
baunat.com,none,,,https://baunat.com/login,https://baunat.com/login
beatstars.com,none,,,https://beatstars.com/login,https://oauth.beatstars.com/verify?app=WEB_MARKETPLACE&version=3.14.0&origin=https:%2F%2Fwww.beatstars.com&send_callback=true&t=dark-theme
bell.ca,none,,,https://mybell.bell.ca/Login?refreshLink=%2fMyServices%2f,https://identification.bell.ca/u/login/identifier?state=hKFo2SB0YmpoTVkxbVE3bC1lYkVDZnRKSHpEY0Jxa0ROTTlWb6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIEs0OXllcllQQ0Myank2WHlKbzlEUXoxNjBRN25Ib2U0o2NpZNkgSnpTblR4ZGt4VlkzZTV2Z1FrRFJtaXgyb3A4SGozRFo&ui_locales=en-CA
betacarbon.com,none,,,https://www.coinspot.com.au/login,https://www.coinspot.com.au/login
beyourbest.com,none,,,https://www.portal.beyourbest.com/signin,https://www.portal.beyourbest.com/signin
bikemap.net,none,,,https://bikemap.net/login,https://www.bikemap.net/login
bio-techne.com,none,,,https://bio-techne.com/login,https://bio-techne.com/login
birdie.ai,none,,,https://birdie.ai/login,https://birdie.ai/login
bitcoinbank.co.jp,none,,,https://app.bitbank.cc/login,https://app.bitbank.cc/login
bitget.com,none,,,https://bitget.com/login,https://www.bitget.com/login
bitnomial.com,none,,,https://bitnomial.com/login,https://bitnomial.com/login
bittitan.com,none,,,https://www.bittitan.com/account/login/,https://www.bittitan.com/account/login/
blackbaud.com,none,,,https://partnerportal.blackbaud.com/#/page/login,https://partnerportal.blackbaud.com/#/page/login
bleachcyber.com,none,,ERR:dns,,
blippar.com,microsoft,,btn:Sign in with Microsoft,https://blipps.blippar.com/,https://accounts.blippar.com/?next=%2Fo%2Fauthorize%2F%3Fclient_id%3DyhrryNEcbr6bHQSDskIpJg5XgotBX25khAEeQroL%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fblipps.blippar.com%252Fconnect%252Fblippar%252Fcallback%26scope%3Dread%26state%3D6ddfa594fec80bb5f056
blockpartyapp.com,none,,,https://app.blockpartyapp.com/login/,https://app.blockpartyapp.com/login/
bloklondon.com,none,,,https://bloklondon.com/login,https://www.bloklondon.com/login
bloomnation.com,none,,,https://www.bloomnation.com/customer/account/login/,https://www.bloomnation.com/customer/account/login/
blueapron.com,none,,,https://signup.cj.com/member/signup/publisher/?cid=5446852#/branded,https://signup.cj.com/member/signup/publisher/?cid=5446852#/branded
bluejlegal.com,none,,,https://app.askbluej.com/,https://login.askbluej.com/u/login/identifier?state=hKFo2SBaVFVVRTlHYVYwSTJuYlJyXzBxdExMNm5HRFcyVHJaOaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIHFMbmNwUFlFUzItdE9lQzJzSVlnZW9JYW45bGppVXpNo2NpZNkgSTA4YkFwaGh4OERBazRncGQ1dndwblo0S2hjb3h5Yjc
blueprint-health.com,generic_sso,,txt:Single Sign-On,https://clinician.blueprint.ai/login,https://clinician.blueprint.ai/login
blueverse.club,none,,,https://blueverse.club/login,https://blueverse.club/login
bnbfinder.com,none,,,https://bnbfinder.com/login,https://www.savvy.com/login
boatsetter.com,none,,,https://boatsetter.com/login,https://www.boatsetter.com/login
boisson.nyc,none,,,https://boisson.nyc/login,https://boisson.co/
bolster.com,none,,,https://bolster.com/login,https://bolster.com/login
bondblox.com,none,,,https://bondblox.com/login,https://bondblox.com/login
bookclub.com,none,,,https://www.bookclub.com/login,https://auth.leadershipiq.ai/login?state=hKFo2SAxTXRubkFjTEdNTW9RZF80bjI4N192aF9OWVFSX1ZZNqFupWxvZ2luo3RpZNkgQV8wRlhHU2JpOU85dnhTVThtNDRXUjQwOVJmUFRHQ1ajY2lk2SBtb3BHeVBBMkplV1dTbnJ0dHBJaDZjdjFmNFlDdURZRg&client=mopGyPA2JeWWSnrttpIh6cv1f4YCuDYF&protocol=oauth2&scope=openid%20profile%20email%20offline_access&response_type=code&redirect_uri=https%3A%2F%2Fwww.leadershipiq.ai%2Fapi%2Fauth%2Fcallback&audience=https%3A%2F%2Fbookclub.com%2Fauthzero&nonce=Olv5D9IdZT1lzPrSf8oazXbO_reJuFD5az5Njg7nlzE&code_challenge_method=S256&code_challenge=Ey7o9IlnPyW-HNPekW2fxGTulTHJCp_0MyopRDgT0JU
bookline.io,none,,,https://app.bookline.ai/signin,https://app.bookline.ai/signin
bookwitheva.com,none,,,https://bookwitheva.com/login,https://bookwitheva.com/login
boomwriter.com,none,,,https://boomwriter.com/login,https://boomwriter.com/login
borrowaboat.com,none,,,https://borrowaboat.com/login,https://auth.borrowaboat.com/u/login?state=hKFo2SAzMzdCRFdwMEh4SVFVUWZpQzMxZmUwZGV2OU9jblRRTaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIEtESkF0RGQyUVRqZWtJSFhHQXppQXFVZVRqNGlkNXBlo2NpZNkgRjZaS2JnaUY1RVBjODJXVGVmS3IzWlVKRXF0YnJmY3M
bottomless.com,none,,,https://bottomless.com/login,https://www.bottomless.com/login
boxme.asia,none,,,https://oms.boxme.asia/,https://oms.boxme.asia/auth/login?returnUrl=%2Fdashboard%2Fstatistic
brainhq.com,none,,,https://brainhq.com/login,https://www.brainhq.com/wp-login.php
brandandcelebrities.com,none,,,https://brandandcelebrities.com/login,https://brandandcelebrities.com/login
brassicafin.com,generic_sso,,txt:Enterprise SSO,https://www.bitgo.com/web/auth/login,https://app.bitgo.com/web/auth/login
breezeml.ai,none,,,https://breezeml.ai/login,https://breezeml.ai/login/
bricata.com,none,,,https://bricata.com/login,https://www.opentext.com/products/network-detection-and-response
bridgerpay.com,none,,,https://dash.bridgerpay.com/intro/login,https://dash.bridgerpay.com/intro/login
brightsg.com,none,,,https://brightsg.com/product-login/,https://brightsg.com/product-login/
browntape.com,none,,,https://sso.ginesys.one/login,https://sso.ginesys.one/login
brytlyt.com,none,,,https://brytlyt.com/signin,https://brytlyt.com/signin
buckzy.net,none,,,https://buckzy.net/login,https://buckzy.net/wp-login.php
bugcrowd.com,none,,,https://identity.bugcrowd.com/login?user_hint=researcher,https://login.hackers.bugcrowd.com/oauth2/default/v1/authorize?response_type=code&client_id=0oa20esd61y2ACBLf1d8&scope=openid%20profile%20email%20offline_access&state=YMmPmZ00j_kpWUzhJg1U3dDAHzOpOFb4rlD9-oYqj98%3D&redirect_uri=https://identity.bugcrowd.com/login/oauth2/code/hacker&nonce=K-Oe-ciO9ktXSoR7f9XPwn5AoX1MhFQFl3Exhz1G_gs
builder.ai,none,,,https://builder.ai/login,https://www.builder.ai/login
buildzoom.com,none,,,https://buildzoom.com/login,https://www.buildzoom.com/login
bumper.co.uk,none,,,https://bumper.co.uk/login,https://www.bumper.co/login
bureau.id,none,,,https://platform.bureau.id/,https://accounts.prism.bureau.id/u/login?state=hKFo2SBQUkZqZVlpLV9lR2J3TnIybkZRTkFXSUIwTmQzS3BIWKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIEVhUkpWVzJrX2YwV1EwNF9IcEZyLTcxVkpIRTdydGh5o2NpZNkgUlc1UE9rZll3d3c1a0oyZ2w4ZWNuWVFXUU5tSUVzbmk
busbud.com,none,,,https://busbud.com/login,https://www.busbud.com/login
busterandpunch.com,none,,,https://uk.busterandpunch.com/customer_authentication/redirect?locale=en&region_country=GB,https://accounts.uk.busterandpunch.com/authentication/login?client_id=68386272-716f-4282-95d5-a7fc9f0742b0&locale=en-GB&redirect_uri=%2Fauthentication%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJidXN0ZXItYW5kLXB1bmNoLXJvdy5teXNob3BpZnkuY29tIiwiZmxhZ3MiOltdLCJleHAiOjE3ODI0NTE2ODgsIm5iZiI6MTc4MTg0Njg4OH0.MFcrBF1QcZIK6yqUsBBhjlHo_aml4sxgiZf0NpXpLYA%26client_id%3D68386272-716f-4282-95d5-a7fc9f0742b0%26locale%3Den-GB%26nonce%3Deed70bf1-3e95-4948-8487-cd1853dba1f2%26redirect_uri%3Dhttps%253A%252F%252Faccounts.uk.busterandpunch.com%252Fcallback%26region_country%3DGB%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVZvFykshoZAECIEaCga1&region_country=GB
buzzbuzzhome.com,none,,,https://buzzbuzzhome.com/login,https://buzzbuzzhome.com/login
bytebrew.io,none,,,https://bytebrew.io/login,https://bytebrew.io/login
cadence.com,none,,,https://cadence.com/login,https://www.cadence.com/login
calgaryheritageroastingco.com,none,,,https://canadianheritageroastingco.com/customer_authentication/redirect?locale=en&region_country=CA,https://account.canadianheritageroastingco.com/authentication/login?client_id=187922e8-cedb-480e-b0d3-7c2b3c3a2b87&locale=en-CA&redirect_uri=%2Fauthentication%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJjYWxnYXJ5LWhlcml0YWdlLXJvYXN0aW5nLWNvbXBhbnkubXlzaG9waWZ5LmNvbSIsImZsYWdzIjpbXSwiZXhwIjoxNzgyNDUxNzM2LCJuYmYiOjE3ODE4NDY5MzZ9.wGMb_IC_TG994xPvnkM0smDnAIbAvz5iLqLug72esw0%26client_id%3D187922e8-cedb-480e-b0d3-7c2b3c3a2b87%26locale%3Den-CA%26nonce%3D2a674284-ca18-4ce7-bb09-e5521eaa30c7%26redirect_uri%3Dhttps%253A%252F%252Faccount.canadianheritageroastingco.com%252Fcallback%26region_country%3DCA%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVa0K9FnDgJKdtxZscUhF&region_country=CA
calmpros.com,none,,ERR:dns,,
campusjob.com,none,,,https://campusjob.com/login,https://www.wayup.com/login
candle-shack.co.uk,none,,,https://candle-shack.co.uk/login,https://candle-shack.co.uk/login
capital49.com,none,,,https://capital49.com/login,https://www.capital49.com/login
capshare.com,none,,ERR:dns,,
carandaway.com,none,,,,
carbonequity.com,none,,,https://carbonequity.com/login,https://my.carbonequity.com/login/
cardea.work,none,,ERR:dns,,
careerfairy.io,none,,,https://careerfairy.io/login,https://www.careerfairy.io/login
carforyou.ch,none,,,https://carforyou.ch/login,https://carforyou.ch/login
cariloha.com,none,,,https://www.cariloha.com/login.php,https://www.cariloha.com/login.php
carputty.com,none,,,https://app.carputty.com/signin,https://app.carputty.com/signin
carts.guru,none,,,https://app.carts.guru/login,https://app.carts.guru/login
casengo.com,none,,,https://app.getgrasp.com/inbox,http://app.getgrasp.com/inbox/conversations
cashkaro.com,none,,,https://cashkaro.com/login,https://cashkaro.com/login
castofly.com,none,,,https://castofly.com/login,https://www.castofly.com/login
causal.app,none,,,https://causal.app/login,https://www.lucanet.com/en/solutions/extended-planning-and-analysis/
cavea.io,none,,,https://cavea.io/login,https://juno-ads.com/
ceastudyabroad.com,none,,,https://ceastudyabroad.com/login,https://www.ceastudyabroad.com/login
celonis.com,none,,,http://signup.celonis.com/ui/sign-up/get-started,http://signup.celonis.com/ui/sign-up/get-started
centercode.com,none,,,https://signin.centercode.com,https://signin.centercode.com/
certifaction.com,microsoft,,btn:Continue with Microsoft Account windowsl,https://app.certifaction.io/login,https://app.certifaction.io/login
cgtrader.com,none,,,https://cgtrader.com/login,https://www.cgtrader.com/
chamberlaincoffee.com,none,,,https://chamberlaincoffee.com/login,https://chamberlaincoffee.com/login
chargelab.co,none,,,https://chargelab.co/login,https://chargelab.co/login
charitystars.com,none,,,https://charitystars.com/login,https://www.charitystars.com/login
chaser.io,none,,,https://my.chaserhq.com/login,https://my.chaserhq.com/login
checklyhq.com,none,,,https://app.checklyhq.com/,https://auth.checklyhq.com/u/login/identifier?state=hKFo2SBXd1Q2cnRuQUFjWXpkSFlWLUFTaFJ2MHdYYTYwRmU1YqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIG1reWhRQ3VabURIb244dEdPY0VQUjhUUTRnbGItX01vo2NpZNkgeGc2SU1hSlhmNlAzSVlQb09aRzhHdHA2TVl2YUpQZVU
chefhero.com,none,,,https://chefhero.com/login,https://chefhero.com/login
cheqly.com,none,,,https://www.app.cheqly.com/#/login,https://www.app.cheqly.com/#/login
chipper.app,none,,ERR:dns,,
choosebright.com,none,,,https://brightbreaks.com/signup,https://brightbreaks.com/signup/id
chuffed.org,none,,,https://chuffed.org/login,https://chuffed.org/login
cipherstash.com,none,,,https://dashboard.cipherstash.com/sign-in,https://dashboard.cipherstash.com/sign-in
circular.io,none,,ERR:dns,,
cityline.io,none,,ERR:dns,,
claralabs.com,microsoft,,btn:Log in with Microsoft work email,https://beta.claralabs.com/login,https://beta.claralabs.com/login
classic.com,none,,,https://classic.com/login,https://classic.com/login
clay.run,none,,,https://app.clay.com/,https://app.clay.com/
cleanly.com,none,,,https://cleanly.com/login,https://bynext.co/
cledara.com,none,,,https://app.cledara.com/login,https://app.cledara.com/login
climate.ai,none,,,https://climate.ai/login,https://climate.ai/wp-login.php
clinone.com,none,,,https://clinone.com/Account/Login,https://clinone.com/Account/Login
clockwork.ai,none,,,https://id.clockwork.ai/login,https://id.clockwork.ai/login
cloudbusinesshq.com,none,,,https://go.synder.com/auth#/?product=ALL,https://go.synder.com/auth#/?product=ALL
cloudinary.com,microsoft,yes,net:login.microsoftonline.com,https://cloudinary.com/users/login,https://cloudinary.com/users/login
cloudtalk.io,none,,,https://www.cloudtalk.io/signup/,https://www.cloudtalk.io/signup/
clouthub.com,none,,,https://clouthub.com/login,https://new.clouthub.com/
clubgame.app,none,,,https://clubgame.app/login,https://clubgame.app/login
clutch.ca,none,,,https://clutch.ca/login,https://www.clutch.ca/
coachbetter.com,none,,,https://app.coachbetter.com/signup,https://app.coachbetter.com/signup
cobiro.com,none,,,https://app.cobiro.com/,https://app.cobiro.com/auth/login
cocoroco.com,none,,,https://my.cocoroco.com/login,https://my.cocoroco.com/login
codeit.kr,none,,,https://codeit.kr/login,https://www.codeit.kr/login
codeverse.com,none,,,https://codeverse.com/login,https://www.codeverse.com/login
cognex.com,none,,,https://cognex.com/login,https://cognex.com/login
cohere.ai,none,,,https://dashboard.cohere.com/welcome/login,https://dashboard.cohere.com/welcome/login
coinfirm.io,none,,,https://coinfirm.io/login,https://lukka.tech/
coinloan.io,none,,,https://app.coinloan.io/login/,https://app.coinloan.io/login/
coinrule.com,none,,,https://web.coinrule.com/login,https://web.coinrule.com/login
colexion.io,none,,,https://colexion.io/login,https://colexion.io/wp-login.php
collegeprowler.com,none,,,https://collegeprowler.com/login,https://www.niche.com/colleges/login
comcast.net,none,,,https://comcast.net/login,https://comcast.net/login
commandersact.com,none,,,https://commandersact.com/login,https://commandersact.com/login
commonsensemedia.org,none,,,https://commonsensemedia.org/login,https://www.commonsensemedia.org/login
competitivewedge.com,none,,,https://app.wedgehr.com/login,https://app.wedgehr.com/login
composer.trade,none,,,https://composer.trade/login,https://composer.trade/login
concilio.com,none,,,https://concilio.com/login,https://www.concilio.com/login/
confettisweets.ca,none,,,https://twitter.com/i/flow/login?redirect_after_login=%2Fconfettisweets,https://x.com/i/jf/onboarding/web?redirect_after_login=%2Fconfettisweets&mode=login
connection.com,none,,,https://connection.com/login,https://connection.com/login
constrafor.com,generic_sso,,txt:Single Sign-On,https://www.constrafor.com/auth/login,https://www.constrafor.com/auth/login
contents.com,none,,,https://app.contents.ai/login?ref=null,https://make.contents.ai/login
controlant.com,generic_sso,,txt:Sign in with SSO,https://scm.controlant.com/login,https://scm.controlant.com/login
cookieinformation.com,none,,,https://go.cookieinformation.com/login,https://go.cookieinformation.com/login
coop.dk,none,,,https://coop.dk/login,https://coop.dk/login/
copper.com,generic_sso,,txt:Sign in with SSO,https://app.copper.com/users/sign_in,https://app.copper.com/users/sign_in
cord.tech,none,,,https://app.encord.com/login,https://app.encord.com/login
corrux.io,none,,,https://corrux.io/author/admin/,https://corrux.io/author/admin/
costcertified.com,none,,,https://costcertified.com/login,https://www.bolsterbuilt.com/login
coursehorse.com,none,,,https://coursehorse.com/login,https://coursehorse.com/login
covetrus.com,none,,,https://www.mycovetrus.com/CVT-NA/en/USD/login,https://www.mycovetrus.com/CVT-NA/en/USD/login
craftsvilla.com,none,,,https://craftsvilla.com/login,https://craftsvilla.com/login
creatio.com,none,,,https://creatio.com/login,https://www.creatio.com/
creatoriq.com,none,,,https://www.creatoriq.com/login,https://www.creatoriq.com/login
creditspring.co,none,,,https://creditspring.co/login,https://creditspring.co/login
crescent.app,none,,,https://app.getcrescent.com/login,https://app.getcrescent.com/login
crezco.com,none,,,https://app.crezco.com/,https://app.crezco.com/
crosser.io,none,,,https://cloud.crosser.io/,https://cloud.crosser.io/login
crowded.me,none,,,https://crowded.me/login,https://crowded.me/login
crowdpac.com,none,,,https://crowdpac.com/login,https://crowdblue.com/user/login
crowdz.io,none,,,https://crowdz.io/login,https://crowdz.io/login
crunchyroll.com,none,,,https://crunchyroll.com/login,https://www.crunchyroll.com/login
cs.inc,none,,,https://cs.inc/login,https://cs.inc/login
cteleport.com,none,,,https://cteleport.com/login,https://cteleport.com/login/
culinahealth.com,none,,,https://my.culinahealth.com/users/sign_in?target_url=/,https://my.culinahealth.com/users/sign_in?target_url=/
curai.com,none,,,https://chat.curaihealth.com/?anonymousId=0489301f-1ff2-4e9b-a692-45bf7ecd2512,https://chat.curaihealth.com/welcome?anonymousId=0489301f-1ff2-4e9b-a692-45bf7ecd2512
curlmix.com,none,,,https://www.curlmix.com/account/login?return_url=%2Faccount,https://curlmix.com/account/login?return_url=%2Faccount
cwsellors.com,none,,,https://cwsellors.com/login,https://cwsellors.com/login
cybsafe.com,microsoft,,btn:Log in with Microsoft,https://app.cybsafe.com/login,https://app.cybsafe.com/login
cytk.io,none,,,https://cytk.io/login,https://cytk.io/wp-login.php
daffy.org,none,,,https://daffy.org/login,http://www.daffy.org/login
dallasnews.com,none,,,https://dallasnews.com/login,https://dallasnews.com/login
darklang.com,none,,,https://login.darklang.com,https://darklang.auth0.com/u/login?state=hKFo2SAwOXJoQ0J2bVlKVEtaWGY2Ni1oaF9xbmhJRGgxZmRoYqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIER6YnNmdHRmVGZZMlZUZ3lqN1k3WktFaUduSlJ5Y2tmo2NpZNkgUVNPODNMSlRHSTNwTnNOdTUyck9SbFdSaHRNdDFrbkY
dash.energy,none,,,https://dash.energy/login,https://dash.energy/login
databento.com,none,,,https://databento.com/login,https://databento.com/login
datafarming.com.au,none,,,https://maps.datafarming.com/,https://maps.datafarming.com/
datapeople.io,microsoft,,cfg:login.microsoftonline,https://app.datapeople.io/app/,https://app.datapeople.io/app/login
davidstea.com,none,,,https://davidstea.com/customer_authentication/redirect?locale=en&region_country=CA,https://account.davidstea.com/authentication/login?client_id=ab0fec5c-0aa3-4b03-af98-fe269a211cf8&locale=en-CA&redirect_uri=%2Fauthentication%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI4N2UyNmUtNC5teXNob3BpZnkuY29tIiwiZmxhZ3MiOltdLCJleHAiOjE3ODI0NTQwMTksIm5iZiI6MTc4MTg0OTIxOX0.4_1ABMy7ofRsJnva2LwSXU8NyqQXYxeZNq745D40NSw%26client_id%3Dab0fec5c-0aa3-4b03-af98-fe269a211cf8%26locale%3Den-CA%26nonce%3D364f57e5-897f-4bd0-99b3-a67cda581bcc%26redirect_uri%3Dhttps%253A%252F%252Faccount.davidstea.com%252Fcallback%26region_country%3DCA%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVdrM2873QAE2GqUhydYP&region_country=CA
dbmclouds.com,none,,,https://dbmclouds.com/login,https://dbmclouds.com/
decimated.net,none,,,https://decimated.net/login,https://decimated.net/login
deemea.com,none,,,https://deemea.com/login,https://deemea.com/login
deepwhale.ai,none,,,https://deepwhale.ai/login,https://deepwhale.ai/login
deliberry.com,none,,,https://www.hugeDomains.com/payment-plan-login.cfm,https://www.hugedomains.com/payment-plan-login.cfm
deliverr.com,none,,,https://deliverr.com/login,https://login.flexport.com/u/login/identifier?state=hKFo2SBPWnpRNUpSNFhRZl9zQ0N0T1oteHp4aWZoVHhCbUR3WKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGtwbndpY3ZUS1FVX21KQkstUWFRb0ZOUVpDRHAxZUpzo2NpZNkgT1BTVlRyYnNReWN2Rmtya09aaEdKa2J6bUtzMERCMWU
demandjump.com,none,,ERR:dns,,
depop.com,none,,,https://www.depop.com/signup/?origin=homepage.view,https://www.depop.com/signup/?origin=homepage.view
desalitech.com,none,,,https://desalitech.com/login,https://desalitech.com/login
designerjourneys.com,none,,,https://designerjourneys.com/login,https://www.designerjourneys.com/login
destacame.cl,none,,,https://app.destacame.cl/accounts/login/?next=%2Fsubscription%2Fpro,https://app.destacame.cl/accounts/login/?next=%2Fsubscription%2Fpro
devicare.com,none,,,https://www.devicare.com/es/mi-cuenta,https://www.devicare.com/es/iniciar-sesion?back=my-account
dexmat.com,none,,,https://dexmat.com/login,https://dexmat.com/login/
dialpad.com,microsoft,,btn:Log in with Microsoft,https://dialpad.com/login,https://dialpad.com/login
diffusion.studio,none,,,https://diffusion.studio/login,https://diffusion.studio/login
digitalbrain.app,none,,,https://www.cloudflare.com/login?utm_source=error_100x,https://dash.cloudflare.com/login?utm_source=error_100x
diib.com,none,,,https://diib.com/app/login/,https://diib.com/app/login/
dirxhealth.com,none,,,https://dirxhealth.com/login,https://www.dirxhealth.com/login
disney.com,none,,,https://disney.com/login,https://www.disney.com/login
